;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último)
5109;IND;;2042;1993;AO SR. PREFEITO ASSUNTO:INSTALAÇÃO DE UMA CADEIRA DE BARBEIRO, COM OS MATERIAIS NECESSÁRIOS, NA AD. REGIONAL DE VILA PRUDENTE.;;CADEIRA DE BARBEIRO/SERVIDOR MUNICIPALBARBEARIA;;AR-VP;;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
5117;IND;;2050;1993;AO SR. PRESIDENTE DA C.M.T.C., SOLICITANDO IMPLANTAÇÃO DE UMA LIN HA DE ÔNIBUS, PARA O JARDIM PAULISTA II.;;LINHA DE ONIBUS;;;JARDIM PAULISTANO II;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
5122;IND;;2055;1993;SR. PREFEITO MUDANÇA DA USINA DE COMPOSTAGEM DE LIXO DA V.LEO POLDINA, PARA OUTRO LOCAL MAIS ADEQUADO;;USINA DE COMPOSTAGEMMUDANCA DE LOCAL;;;VILA LEOPOLDINA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
5127;IND;;2060;1993;SR. PREFEITO SOLICITA CESSÃO DE UM TERRENO PARA CONSTRUÇÃO DA SEDE DA ENTIDADE AVE CRISTO NÚCLEO ESPÍRITA KARDECISTA,;;ASSOCIACAO SEM FINS LUCRATIVOS/CESSAO DE AREASEDE/AVE CRISTO NUCLEO ESPIRITA KARDECISTA;;;;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
5136;IND;;2069;1993;SR. PREFEITO CONSTRUÇÃO DE UMA ÁREA DE LAZER NAS PROXIMIDADES DO CEMITERIO DE V.N.CACHOEIRINHA, BAIRRO DE CASA VERDE ALTA, AR/ FÓ;;CEMITERIO VILA NOVA CACHOEIRINHAAREA DE LAZER;;AR-FO;VILA NOVA CACHOEIRINHA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5161;IND;;2094;1993;AO SR. PREFEITO ASSUNTO: APRESENTAÇÃO DE UM PL. QUE REGULAMENTE A APOSENTADORIA DE TELEFONISTA AOS VINTE E CINCO ANOS DE TRABALHO INDEPENDENTE DO LIMITE DE IDADE.;;TELEFONISTA/LEI 07.850/89 (FEDERAL)/APOSENTADORIAPROJETO DE LEI/DECRETO 99.351/90 (FEDERAL);;;;DARCIO BONIFACIO ARRUDA;PARTIDO PROGRESSISTA BRASILEIRO
5162;IND;;2095;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: RESERVAR UM MÍNIMO DE 5% DOS LEITOS DA REDE HOSPITALAR MUNICIPAL PARA OS PACINETES PORTADORES DA MOLÉSTIA DE CÓLERA.;;HOSPITAL MUNICIPAL/LEITO HOSPITALARCOLERA;;;;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO
5163;IND;;2096;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DO CÓRREGO DAS ÁGUAS ESPRAIADAS, NO BAIRRO DO BROOKLIN.;;CORREGO AGUA ESPRAIADA/BROOKLINCANALIZACAO DE CORREGO;;AR-SA;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5165;IND;;2098;1993;AO SR. PREFEITO ASSUNTO: PROVIDÊNCIAS JUNTO AS EMPRESAS AUTARQUIAS E OUTROS ÓRGÃOS COMPETENTES, NO SENTIDO DE SEREM INFORMADOS DOS PRAZOS LEGAIS PARA RESPOSTAS AOS PEDIDOS DE INFORMAÇÕES.;;INFORMACAO DO EXECUTIVO/PRAZO REGIMENTAL/SANCAOPRESTACAO DE INFORMACAO;;;;TEREZA CRISTINA SOUZA LAJOLO;PARTIDO DOS TRABALHADORES
5175;IND;;2108;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA DO CÓRREGO RIACHO DOS MACHADOS JD. ITAPÓLIS.;;RIACHO DOS MACHADOSLIMPEZA DE CORREGO;;AR-SM;JARDIM ITAPOLIS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5176;IND;;2109;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DO CORREGO RIACHO DOS MACHADOS, JD. ITAPÓLIS.;;RIACHO DOS MACHADOSCANALIZACAO DE CORREGO;;AR-SM;JARDIM ITAPOLIS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5216;IND;;2149;1993;AO SR. PREFEITO ASSUNTO: PLACA COM O NOME DAS RUAS, LOCAL: RUA PEDRO DE CASTRO VELHO E RUA ANTÔNIO LÁZARO, BAIRRO: SAPOPEMBA.;;;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5265;IND;;2198;1993;SR. PREFEITO / TRANSPORTE COLETIVO NO JD. UMARIZAL, JD. SANDRA MA RIA, E JD. REBOUCAS, CAMPO LIMPO, AR/CAMPO LIMPO;;JARDIM REBOUCAS (AR-CL)/LINHA DE ONIBUSTRANSPORTE COLETIVO URBANO;;AR-CL;JARDIM UMARIZAL;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5278;IND;;2211;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA DE ESGOTOS, LOCAL: JD. SANTA MARIA, BAIRRO: JD. SANTA MARIA.;;LIMPEZA DE ESGOTO;;AR-MP;JARDIM SANTA MARIA (AR-MP;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5279;IND;;2212;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA DE CÓRREGO, LOCAL: JD. SANTA MARIA, BAIRRO: JD. SANTA MARIA.;;LIMPEZA DE CORREGO;;AR-MP;JARDIM SANTA MARIA (AR-MP;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5288;IND;;2221;1993;AO SR. PREFEITO ASSUNTO: LINHA DE ÔNIBUS, LOCAL: JD. MAIA,BAIRRO: JD. MAIA.;;LINHA DE ONIBUS;;AR-MP;JARDIM MAIA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5289;IND;;2222;1993;AO SR. PREFEITO ASSUNTO: ASFALTO, LOCAL: JD. MAIA, BAIRRO: JD. MAIA.;;PAVIMENTACAO;;AR-MP;JARDIM MAIA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5290;IND;;2223;1993;AO SR. PREFEITO ASSUNTO: ESGOTO,LOCAL: JD. MAIA SÃO MIGUEL PAULISTA.;;REDE DE ESGOTO;;AR-MP;JARDIM MAIA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5310;IND;;2243;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO PÚBLICA, LOCAL: VILA IARA BAIRRO: PIRITUBA.;;PIRITUBA/AR PIRITUBA/JARAGUAILUMINACAO PUBLICA;;;VILA IARA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5355;IND;;2288;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: IMPLANTAÇÃO DE UM POSTO DE SAÚDE NO JD. STA. CRUZ.;;POSTO DE SAUDE;;AR-FO;JARDIM SANTA CRUZ (AR-FO);HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO
5357;IND;;2290;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: CANALIZAÇÃO DO CÓRREGO GUARAÚ, TRECHO DA VILA DIONÍSIA ATÉ O JD. PERI.;;ARRUAMENTO/CANALIZACAO DE CORREGOCORREGO GUARAU;;;VILA NOVA CACHOEIRINHA;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO
5360;IND;;2293;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA DE BUEIROS DO BAIRRO BARRA FUNDA.;;LIMPEZA DE BUEIROBARRA FUNDA;;AR-SE;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5361;IND;;2294;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE PRAÇA, LOCAL: TERRENO EM FRENTEAO TERMINAL BARRA FUNDA DO METRÔ.;;ESTACAO DE METRO BARRA FUNDA/PRACABARRA FUNDA;;AR-SE;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5383;IND;;2316;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO PÚBLICA, LOCAL: RUA PARTICULAR, BAIRRO: VILA FORMOSA.;;RUA PARTICULARILUMINACAO PUBLICA;;AR-MO;VILA FORMOSA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5404;IND;;2337;1993;AO SR. PREFEITO ASSUNTO: REDE DE ESGOTO, LOCAL: JD. VARGINHA.;;REDE DE ESGOTO;;AR-CS;JARDIM VARGINHA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5413;IND;;2346;1993;SR. PREFEITO / ESCOLA MUNICIPAL NO JD. VARGINHA, CAPELA DO SOCORRO, AR/SANTO AMARO;;ESCOLA MUNICIPAL;;AR-CS;JARDIM VARGINHA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5414;IND;;2347;1993;SR. PREFEITO / POSTO DE SAUDE NO JD. VARGINHA,CAPELA DO SOCORRO, AR/SANTO AMARO;;POSTO DE SAUDE;;AR-CS;JARDIM VARGINHA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5417;IND;;2350;1993;SR. PREFEITO / LINHA DE ONIBUS LIGANDO JD. VARGINHA-PINHEIROS, JD. VARGINHA, CAPELA DO SOCORRO, AR/SANTO AMARO;;PINHEIROSLINHA DE ONIBUS;;AR-CS;JARDIM VARGINHA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5430;IND;;2363;1993;SR. PREFEITO / CANALIZACAO DO CORREGEO DO MILHO, ERMELINO MATARAZ ZO, AR/MP;;ERMELINO MATARAZZO/CANALIZACAO DE CORREGOCORREGO DO MILHO;;AR-MP;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5432;IND;;2365;1993;SR. PREFEITO / CANALIZACAO DO CORREGO GUARAU, BAIRRO JD. PERI, AR /FO;;CORREGO GUARAUCANALIZACAO DE CORREGO;;AR-FO;JARDIM PERI;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5489;IND;;2422;1993;AO ELETROPAULO ASSUNTO:COMUNICAR OS MORADORES DOS BAIRROS QUANDO HOUVER NECESSIDADE DE INTERRUPÇÃO DE FORNECIMENTO DE ENERGIA ELETRICA.;;INFORMACAO PUBLICA/ELETROPAULOENERGIA ELETRICA;;;;AURELIO NOMURA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
5545;IND;;2478;1993;"SR. PREFEITO / DISCIPLINAR O USO DE ESTACIONAMENTO EM AREA PUBLI CA NAS IMEDIACOES DOS MERCADOS MUNICIPAIS E SACOLOES, ATRAVES DE DECRETO NOS MESMOS MOLDES DAS ATUAIS ""ZONAS AZUIS""";;ESTACIONAMENTO/SACOLAO/MERCADO MUNICIPALZONA AZUL;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
5558;IND;;2491;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE ESCOLAS PROFISSIONALIZANTES.;;ADOLESCENTE/ENSINO PROFISSIONALIZANTEESCOLA MUNICIPAL PROFISSIONALIZANTE;;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5574;IND;;2507;1993;AO SR. PREFEITO ASSUNTO: AUTORIZAÇÃO PARA QUE A AV. BRUMADO DE MINAS, POSSA SER UTILIZADA COMO ÁREA DE LAZER.;;;;;;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
5648;IND;;2581;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE AGÊNCIA FUNERÁRIA, LOCAL VELÓRIO DA VILA FORMOSA, BAIRRO: VILA FORMOSA.;;AGENCIA FUNERARIAVELORIO DE VILA FORMOSA;;AR-MO;VILA FORMOSA;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
5656;IND;;2589;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE GRADES, LOCAL: PONTE DO PARQUE NOVO MUNDO, BAIRRO: PARQUE NOVO MUNDO.;;PONTEGRADE DE PROTECAO;;AR-MG;PARQUE NOVO MUNDO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5659;IND;;2592;1993;SR. PREFEITO CANALIZAÇÃO DO CÓRREGO NOVO MUNDO - AR-VM-VG;;CANALIZACAO DE CORREGOCORREGO NOVO MUNDO;;AR-MG;PARQUE NOVO MUNDO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5663;IND;;2596;1993;SR. PREFEITO IMPLANTAÇÃO DE UMA LINHA DE ÔNIBUS LIGANDO A PENHA A LAPA, PASSANDO PELO PARQUE NOVO MUNDO E PELA MARGINAL DO TIETÊ;;LAPA/LINHA DE ONIBUS/PENHAMARGINAL DO RIO TIETE;;;PARQUE NOVO MUNDO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5679;IND;;2612;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM CENTRO CULTURAL OU UMA BIBLIOTECA NO BAIRRO DO PARQUE NOVO MUNDO.;;CENTRO CULTURALBIBLIOTECA PUBLICA;;AR-MG;PARQUE NOVO MUNDO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5683;IND;;2616;1993;AO SR. PREFEITO ASSUNTO: RENOVAÇÃO DA FROTA DE VIATURAS POLI CIAIS, LOCAL: 54 DP, BAIRRO: GUAIANAZES.;;GUAIANASES/VIATURA POLICIALDISTRITO POLICIAL, 54.;;AR-IQ;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5684;IND;;2617;1993;SR. PREFEITO REARBORIZAÇÃO NAS RUAS DO BAIRRO DA MOOCA, MOOCA, AR-MO;;ARBORIZACAOMOOCA;;AR-MO;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO
5702;IND;;2635;1993;SR. PREFEITO CONSTRUÇÃO DE UM MINI-CEASA. LOCAL: C.A.E.C., BAIR RO C.A.E. CARVALHO, AR-PE;;MINI CEASA;;AR-PE;CIDADE A. E. CARVALHO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5705;IND;;2638;1993;SR. PREFEITO CONSTRUÇÃO DE UM CLUB DESPORTIVO MUNICIPAL NO JD. DAS CARMELITAS, DISTRITO CIDADE LIDER, AR-PE;;JARDIM DAS CARMELITASCLUBE DESPORTIVO MUNICIPAL;;AR-PE;CIDADE LIDER;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5707;IND;;2640;1993;SR. PREFEITO CONSTRUÇÃO DE UM HOSPITAL DIA EM SAÚDE MENTAL, DIS TRITO V. MATILDE,CHÁCARA 6 DE OUTUBRO, AR-PE;;VILA MATILDE (DISTRITO)HOSPITAL DIA EM SAUDE MENTAL;;AR-PE;CHACARA SEIS DE OUTUBRO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5708;IND;;2641;1993;SR. PREFEITO CONSTRUÇÃO DE UM HOSPITAL DIA EM SAÚDE MENTAL, DIS TRITO V. CURUÇA, PARQUE SANTA RITA, AR-MP;;HOSPITAL DIA EM SAUDE MENTALVILA CURUCA (DISTRITO);;AR-MP;PARQUE SANTA RITA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5709;IND;;2642;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL EM SAÚDE MENTAL, LOCAL: CIDADE DUTRA, BAIRRO: BONITO.;;RIO BONITOHOSPITAL DIA EM SAUDE MENTAL;;AR-CS;CIDADE DUTRA (DISTRITO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5710;IND;;2643;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL DIA EM SAÚDE MENTAL, LOCAL: DISTRITO JD. SÃO LUIZ, BAIRRO: JD. MONTE AZUL.;;JARDIM MONTE AZULHOSPITAL DIA EM SAUDE MENTAL;;AR-CL;JARDIM SAO LUIS (DISTRITO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5711;IND;;2644;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL DIA EM SAÚDE MENTAL, LOCAL: VILA MEDEIROS, BAIRRO: JD. BRASIL.;;HOSPITAL DIA EM SAUDE MENTALJARDIM BRASIL (AR-MG);;AR-MG;VILA MEDEIROS (DISTRITO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5712;IND;;2645;1993;AO SR. PREFEITO ASSUNTO: COSNTRUÇÃO DE UM HOSPITAL DIA EM SAÚDE MENTAL, LOCAL: DISTRITO FREGUESIA DE Ó, BAIRRO: JD. MONJOLO.;;HOSPITAL DIA EM SAUDE MENTALFREGUESIA DO O (DISTRITO);;AR-FO;JARDIM MONJOLO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5713;IND;;2646;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃODE UM HOSPITAL DIA EM SAÚDE MENTAL, LOCAL: DISTRITO SÃO DOMINGOS, BAIRRO:PARQUE SÃO DOMINGOS.;;SAO DOMINGOS (DISTRITO)/AR PIRITUBA/JARAGUAHOSPITAL DIA EM SAUDE MENTAL;;;PARQUE SAO DOMINGOS;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5714;IND;;2647;1993;AO SR. PREFEITO ASSUNTO: COSNTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO JD. ANGELA, BAIRRO: JD. GUARUJÁ.;;JARDIM ANGELA (DISTRITO)/PRONTO SOCORRO MUNICIPALHOSPITAL MUNICIPAL;;AR-CL;JARDIM GUARUJA (SANTO AMA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5715;IND;;2648;1993;AO SR. PREFEITO ASSUNTO: COSNTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO CAMPO GRANDE, BAIRRO: VILA SÃO PEDRO.;;CAMPO GRANDE (DISTRITO)/PRONTO SOCORRO MUNICIPALHOSPITAL MUNICIPAL;;AR-SA;VILA SAO PEDRO (AR-SA);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5716;IND;;2649;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO DE GRAJAÚ, BAIRRO: PARQUE GRAJAÚ.;;PRONTO SOCORRO MUNICIPAL/HOSPITAL MUNICIPALGRAJAU (DISTRITO);;AR-CS;PARQUE GRAJAU;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5717;IND;;2650;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO DA LAPA, BAIRRO: VILA ROMANA.;;PRONTO SOCORRO MUNICIPAL/HOSPITAL MUNICIPALLAPA (DISTRITO);;AR-LA;VILA ROMANA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5718;IND;;2651;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO DSOCORRO, LOCAL: DISTRITO DE SANTANA, BAIRRO: VILA PAULICEIA.;;PRONTO SOCORRO MUNICIPAL/SANTANA (DISTRITO)HOSPITAL MUNICIPAL;;AR-ST;VILA PAULICEIA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5719;IND;;2652;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO NOVA MAZZEI.;;HOSPITAL MUNICIPAL/PRONTO SOCORRO MUNICIPALTUCURUVI (DISTRITO);;AR-ST;VILA NOVA MAZZEI;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5720;IND;;2653;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO DE CANGAIBA, BAIRRO: RUI BARBOSA.;;PRONTO SOCORRO MUNICIPAL/CANGAIBA (DISTRITO)HOSPITAL MUNICIPAL;;AR-PE;VILA RUI BARBOSA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5721;IND;;2654;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO PARQUE DO CARMO, BAIRRO: JD. NOSSA SENHORA DO CARMO.;;JARDIM NOSSA SENHORA DO CARMO (AR-IQ)HOSPITAL MUNICIPAL/PRONTO SOCORRO MUNICIPAL;;AR-IQ;PARQUE DO CARMO (DISTRITO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5722;IND;;2655;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO GUAIANAZES, BAIRRO: LAJEADO.;;HOSPITAL MUNICIPAL/LAJEADOLAJEADO (DISTRITO)/PRONTO SOCORRO MUNICIPAL;;AR-IQ;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5723;IND;;2656;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM HOSPITAL COM PRONTO SOCORRO, LOCAL: DISTRITO JD. HELENA, BAIRRO: PARQUE PAULISTANO.;;HOSPITAL MUNICIPALPRONTO SOCORRO MUNICIPAL;;AR-MP;JARDIM HELENA (DISTRITO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5724;IND;;2657;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL BUTANTÃ, BAIRRO: INOCOOP.;;BUTANTA (DISTRITO)/POSTO DE SAUDEINOCOOP;;AR-BT;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5725;IND;;2658;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL VILA SÔNIA, BAIRRO: VILA MORSE.;;POSTO DE SAUDEVILA SONIA (DISTRITO);;AR-BT;VILA MORSE;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5726;IND;;2659;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL PARI, BAIRRO: BOM RETIRO.;;BOM RETIRO/POSTO DE SAUDEBOM RETIRO (DISTRITO);;AR-SE;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5727;IND;;2660;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL SÃO DOMINGOS, BAIRRO: JD. MANGALOT.;;AR PIRITUBA/JARAGUA/POSTO DE SAUDESAO DOMINGOS (DISTRITO);;;JARDIM MANGALOT;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5728;IND;;2661;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL LIMÃO, BAIRRO: JD. PRIMAVERA.;;POSTO DE SAUDELIMAO (DISTRITO);;AR-FO;JARDIM PRIMAVERA (AR-FO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5729;IND;;2662;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL SANTANA, BAIRRO: LAUZANE PAULISTA.;;SANTANA (DISTRITO)/LAUZANE PAULISTAPOSTO DE SAUDE;;AR-ST;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5730;IND;;2663;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL JARAGUA, BAIRRO: PARQUE PANAMERICANO.;;AR PIRITUBA/JARAGUA/JARAGUA (DISTRITO)POSTO DE SAUDE;;;PARQUE PANAMERICANO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5731;IND;;2664;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL PERUS, BAIRRO: VILA PERUS.;;POSTO DE SAUDEPERUS (DISTRITO);;AR-PR;VILA PERUS;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5732;IND;;2665;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE, LOCAL ANHANGUERA, BAIRRO: JD. ANHANGUERA.;;POSTO DE SAUDEANHANGUERA (DISTRITO);;AR-PR;JARDIM ANHANGUERA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5735;IND;;2668;1993;SR. PREFEITO -FECHAMENTO COM HORÁRIO PARA USO DE PRAÇAS EXISTENTE NA REGIÃO DO BAIRRO DO BROOKLIN NOVO PAULISTA;;PRACA/CERCA/BROOKLIN NOVOHORARIO;;AR-SA;;EDER JOFRE;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
5744;IND;;2677;1993;SR. PREFEITO VELOCIDADE DE 100 KM/H JUNTO AS PISTAS INTERNAS DAS MARGINAIS TIETÊ E PINHEIROS;;MARGINAL DO RIO PINHEIROS/VELOCIDADEMARGINAL DO RIO TIETE;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5745;IND;;2678;1993;SR. PREFEITO DIMINUIR O ALUGUEL DOS PERMISSIONARIOS DO MERCADO DE TUCURUVI, TENDO EM VISTA O IMPLANTAÇÃO DO CÂNDIA-HIPERMERCADOS;;ALUGUEL/PERMISSIONARIO DE MERCADO MUNICIPALTUCURUVI/MERCADO MUNICIPAL DO TUCURUVI/LOCACAO;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5752;IND;;2685;1993;SR. PREFEITO ARBORIZAÇÃO JUNTO AS MARGINAIS TIETÊ E PINHEIROS;;ARBORIZACAO/MARGINAL DO RIO TIETEMARGINAL DO RIO PINHEIROS;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5758;IND;;2691;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO ESPECIAL DOS MONUMENTOS E OBRAS DE ARTE DA CIDADE DE S. PAULO.;;MONUMENTO/OBRA ARTISTICAILUMINACAO;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
